DarkSorrows,10136.751044063829,"1",20416.667395810597,"2",30822.088094032137,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeaponItemLevel,961.9835272300988,"1",1923.9670544601977,"2",2885.9505816902965,"3",4067.500733595807,"4",5249.050885501085,"5",6430.601037406595,"6",7725.995299572125,"7",9021.389561737655,"8",10316.783823903184,"9",11474.574125442654,"10",12632.36442698189,"11",13790.15472852136,"12",15175.729766247561,"13",16561.304803973762,"14",17946.879841699963,"15",19234.421962716617,"16",20521.964083733503,"17",21809.506204750156,"18",23091.310662857257,"19",24373.115120964358,"20",25654.91957907146,"21"
MasterOfShadows,7756.433119097957,"1",15655.285650261678,"2",23093.225123455282,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesBoon,12186.636456967099,"1",23124.9646468102,"2",32566.472536827903,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FatesThirst,8855.077832018025,"1",17808.56755861407,"2",26838.490132987732,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
BlackPowder,8049.407076275209,"1",16255.315744447289,"2",23963.341688252287,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortuneStrikes,10226.239117094316,"1",19899.453116106568,"2",29958.960933521856,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Gunslinger,7175.2707419686485,"1",13935.87425174308,"2",20818.010501282522,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MurderousIntent,12137.347112365998,"1",24638.927394493716,"2",36341.27269903547,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
ChaoticDarkness,20066.206927685067,"1",40144.06102592335,"2",60931.66198387183,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesStrike,4904.716409911867,"1",9354.057256606873,"2",14011.853966345545,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Fatebringer,10723.49291457748,"1",21649.6157180781,"2",32029.233903726796,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Sabermetrics,7795.599788889987,"1",15155.39076758665,"2",22823.831989946077,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
TormentTheWeak,23487.915606801165,"1",47123.861815868644,"2",70631.38975008857,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shadowbind,22434.593067197362,"1",45078.896970740054,"2",67079.08704193565,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SecureInTheLight,22845.604304565117,"1",45465.18666453287,"2",68467.21866053413,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
InfusionOfLight,22432.665257845307,"1",45653.48726815148,"2",68208.52429328207,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
LightSpeed,11684.364059549058,"1",23049.59858497791,"2",34348.475531907985,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shocklight,9328.542137386743,"1",18184.566734167747,"2",27650.796454713214,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
