ArcanogolemDigit,64621.5,67930.5,70441.0,74400.1000000001,77772.3999999999,81267.6000000001,85504.5,89262.5,94199.19999999995,98741.80000000005,103140.69999999995,108175.19999999995
BloodstainedHandkerchief,55720.19999999995,58479.60000000009,60334.19999999995,63734.80000000005,66487.0,68822.0,72348.1000000001,76058.19999999995,78761.1000000001,82164.69999999995,86867.6000000001,90943.69999999995
BloodthirstyInstict,66715.30000000005,68295.5,71571.30000000005,74230.0,78429.6000000001,80927.5,85234.5,89084.0,92523.6000000001,96226.3999999999,100088.19999999995,104824.5
ChaosTalisman,69657.80000000005,72218.5,75199.30000000005,78643.69999999995,81596.69999999995,85412.19999999995,89699.80000000005,93440.69999999995,98204.6000000001,101416.3999999999,105765.30000000005,111385.3999999999
ChronoShard,61756.30000000005,64661.30000000005,68146.19999999995,70163.0,73819.5,77352.1000000001,79957.3999999999,83479.30000000005,87882.8999999999,91090.3999999999,94603.3999999999,98630.0
ConvergenceOfFates,114420.6000000001,118154.1000000001,120450.6000000001,124920.0,126377.6000000001,129068.69999999995,132820.30000000005,136594.1000000001,140519.0,144129.6000000001,147559.80000000005,151239.1000000001
DevilsaursBite,48656.39999999991,49772.0,51968.0,53173.30000000005,54913.30000000005,57201.0,58862.0,61087.30000000005,63530.5,65736.0,68273.30000000005,69790.0
DraughtOfSouls,26149.100000000093,29505.699999999953,31557.0,33745.5,35993.5,38794.19999999995,42035.60000000009,45524.19999999995,48249.0,50734.60000000009,53936.30000000005,58806.69999999995
EngineOfEradication,78089.19999999995,80949.8999999999,84674.1000000001,88121.5,91333.6000000001,94273.69999999995,99159.3999999999,102844.5,107343.0,111524.3999999999,115549.3999999999,120177.80000000005
EntwinedElementalFoci,71501.3999999999,74578.19999999995,77420.19999999995,80043.0,83448.0,87328.5,89979.6000000001,94431.30000000005,98472.3999999999,102512.5,106847.0,111426.69999999995
EtherealUrn,76684.1000000001,80075.5,82381.30000000005,84916.19999999995,89424.3999999999,92603.3999999999,96868.19999999995,100167.1000000001,105007.6000000001,108909.30000000005,113041.69999999995,117227.19999999995
EyeOfCommand,82867.80000000005,85982.30000000005,89354.8999999999,92033.5,96205.6000000001,100311.3999999999,104067.6000000001,107428.5,112595.0,116722.1000000001,120441.19999999995,126137.30000000005
EyeOfGuarm_Crit,73133.19999999995,75505.19999999995,79286.80000000005,82883.5,86375.19999999995,88752.19999999995,92891.8999999999,96437.0,99829.5,104632.1000000001,108094.19999999995,113271.1000000001
EyeOfGuarm_Haste,60837.39999999991,65574.30000000005,67067.0,70387.5,74015.3999999999,76964.8999999999,80399.3999999999,82988.8999999999,88521.19999999995,92328.5,95339.30000000005,100386.5
EyeOfGuarm_Mastery,76133.8999999999,79991.80000000005,83365.8999999999,85105.69999999995,89020.69999999995,93261.3999999999,96809.69999999995,100362.69999999995,104240.30000000005,109168.6000000001,113096.3999999999,118204.69999999995
EyeOfGuarm_Versatility,75757.30000000005,77952.80000000005,81921.80000000005,84821.69999999995,88615.19999999995,91803.80000000005,94947.3999999999,99918.19999999995,103062.6000000001,106976.69999999995,111425.1000000001,116319.1000000001
FaultyCountermeasure,38987.0,40135.10000000009,40974.80000000005,42884.39999999991,43940.0,45837.80000000005,46743.69999999995,48584.19999999995,50000.60000000009,51557.30000000005,54357.39999999991,55492.10000000009
HornOfValor,60869.39999999991,63030.19999999995,66094.3999999999,68982.8999999999,71732.8999999999,73646.80000000005,76162.3999999999,79493.30000000005,83125.3999999999,85377.6000000001,89820.69999999995,91403.8999999999
HungerOfThePack,73632.80000000005,75430.1000000001,79232.3999999999,82226.80000000005,85779.69999999995,89181.8999999999,92241.1000000001,97859.1000000001,100897.0,104093.30000000005,109586.19999999995,112596.30000000005
InfernalCinders,58079.30000000005,59549.39999999991,62331.60000000009,63646.39999999991,67612.3999999999,70008.3999999999,71921.0,75745.5,77640.5,81456.30000000005,84311.3999999999,87505.69999999995
MarkOfDargrul,32909.60000000009,33714.10000000009,34146.5,34900.30000000005,36192.19999999995,37491.39999999991,38366.89999999991,39232.60000000009,41012.39999999991,41729.10000000009,43392.5,45168.10000000009
MementoOfAngerboda,71171.30000000005,73868.80000000005,76938.5,79870.3999999999,82977.5,86402.6000000001,90636.3999999999,93511.80000000005,97734.80000000005,102258.69999999995,105902.69999999995,110394.5
NaturesCall,36870.39999999991,37864.39999999991,38371.19999999995,38464.80000000005,39498.30000000005,39247.80000000005,41311.0,42474.0,43760.39999999991,44779.5,45285.89999999991,46340.60000000009
NightbloomingFrond,87849.6000000001,91684.0,96328.0,101368.3999999999,105808.19999999995,110718.3999999999,115668.69999999995,121629.0,127124.0,133348.1000000001,139320.80000000005,146765.0
NightmareEggShell,61228.30000000005,63750.39999999991,67094.80000000005,70446.1000000001,72141.69999999995,76083.1000000001,78614.19999999995,82899.19999999995,86046.30000000005,90449.30000000005,94188.69999999995,98241.0
RavagedSeedPod,19725.5,19619.899999999907,20411.600000000093,20482.0,21752.699999999953,22075.300000000047,23362.300000000047,23984.199999999953,25374.899999999907,25578.699999999953,26405.800000000047,28028.399999999907
SixFeatherFan,70590.69999999995,74445.69999999995,77054.5,82435.5,86228.19999999995,89929.3999999999,93493.6000000001,98492.30000000005,103822.5,107089.6000000001,113877.80000000005,119197.19999999995
SpecterOfBetrayal,94480.1000000001,99092.8999999999,103980.8999999999,109639.30000000005,114133.8999999999,119359.5,125494.69999999995,131395.30000000005,136703.0,145135.69999999995,149860.80000000005,158076.69999999995
SpikedCounterweight,26525.600000000093,27642.5,29018.5,29746.699999999953,31136.5,31791.300000000047,32968.10000000009,34678.39999999991,36739.0,36442.19999999995,38733.30000000005,40794.39999999991
SpontaneousAppendages,42838.10000000009,45432.89999999991,45431.19999999995,47890.60000000009,48901.0,50846.30000000005,52283.19999999995,53573.5,56038.10000000009,57684.19999999995,59710.19999999995,60944.39999999991
TemperedEggOfSerpentrix,60801.0,64015.30000000005,66831.30000000005,69462.5,73212.8999999999,77059.80000000005,80561.8999999999,83400.0,88095.0,92419.8999999999,97185.3999999999,102220.5
TerrorboundNexus,39423.60000000009,41448.10000000009,42230.89999999991,43029.30000000005,44485.30000000005,47266.69999999995,48530.89999999991,50195.10000000009,51227.5,52954.5,54103.30000000005,55534.89999999991
ThriceAccursedCompass,70554.0,73796.8999999999,76430.80000000005,79341.1000000001,83151.8999999999,85703.30000000005,90406.30000000005,93628.3999999999,98465.30000000005,102176.1000000001,105756.0,109846.6000000001
TinyOozelingInAJar,34628.5,36786.60000000009,37113.30000000005,38528.39999999991,40003.80000000005,40334.0,41538.10000000009,42566.69999999995,43691.19999999995,45598.10000000009,46589.80000000005,47933.39999999991
TirathonsBetrayal,62754.5,65787.80000000005,68712.69999999995,72499.0,76030.8999999999,80093.1000000001,82629.19999999995,86908.0,91178.5,96016.8999999999,100649.0,105237.6000000001
ToeKneesPromise,21875.399999999907,22872.199999999953,24129.0,24290.899999999907,25578.600000000093,26856.399999999907,26904.399999999907,28078.699999999953,29801.300000000047,29763.300000000047,31835.699999999953,32521.199999999953
UmbralMoonglaives,64546.0,66485.3999999999,69003.5,71066.30000000005,74423.69999999995,77932.0,80690.0,83148.19999999995,86875.30000000005,90275.1000000001,93323.69999999995,97309.30000000005
UnstableArcanocrystal,65069.19999999995,67509.6000000001,69300.5,69192.30000000005,71130.1000000001,72496.19999999995,73948.3999999999,75946.69999999995,76591.69999999995,78389.8999999999,78994.1000000001,81402.1000000001
VialOfCeaselessToxins,71751.3999999999,74722.3999999999,78379.1000000001,81965.1000000001,85812.30000000005,90294.30000000005,94515.69999999995,99164.8999999999,104038.0,108705.19999999995,114620.0,119400.19999999995
WindscarWhetstone,33260.69999999995,33926.89999999991,34499.89999999991,36249.0,37252.0,37920.60000000009,38880.0,40082.30000000005,41834.10000000009,42397.39999999991,43509.5,44582.30000000005
