BalancedBlades,3526.0,"1",8236.5,"2",11493.399999999907,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
ChaoticDarkness,17235.199999999953,"1",35217.30000000005,"2",52232.30000000005,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
DarkSorrows,5907.199999999953,"1",12063.5,"2",18620.199999999953,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
GushingWound,6914.5,"1",15797.899999999907,"2",23102.800000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
InfusionOfLight,19495.600000000093,"1",39268.69999999995,"2",59432.39999999991,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
LightSpeed,4680.0,"1",9978.199999999953,"2",12907.600000000093,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MasterAlchemist,4939.199999999953,"1",10081.399999999907,"2",15748.800000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MasterAssassin,15627.699999999953,"1",40601.89999999991,"2",56779.10000000009,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MasterOfShadows,9270.100000000093,"1",19640.399999999907,"2",28433.699999999953,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MurderousIntent,10736.300000000047,"1",22900.600000000093,"2",33600.5,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SecureInTheLight,19837.300000000047,"1",39189.5,"2",58748.10000000009,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SerratedEdge,4185.5,"1",11203.300000000047,"2",15326.100000000093,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shadowbind,19115.0,"1",38285.80000000005,"2",58080.19999999995,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shocklight,11409.600000000093,"1",23400.100000000093,"2",34777.89999999991,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Strangler,4928.600000000093,"1",10034.0,"2",15324.300000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
TormentTheWeak,21209.399999999907,"1",41401.69999999995,"2",63043.69999999995,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
ToxicBlades,2758.899999999907,"1",7742.0,"2",11422.0,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeaponItemLevel,694.0666666666511,"1",1388.1333333333023,"2",2082.1999999999534,"3",2982.1666666667443,"4",3882.1333333333023,"5",4782.100000000093,"6",5819.0,"7",6855.90000000014,"8",7892.800000000047,"9",8746.633333333302,"10",9600.46666666679,"11",10454.300000000047,"12",11466.199999999953,"13",12478.100000000093,"14",13490.0,"15",14541.5,"16",15593.0,"17",16644.5,"18",17475.266666666605,"19",18306.033333333442,"20",19136.800000000047,"21"
