ArcanogolemDigit,62636.0,63866.5,67685.20000000007,72041.1000000001,72883.5,77428.6000000001,80311.6000000001,84008.80000000005,88902.5,93867.80000000005,98302.30000000005,102153.5
BloodstainedHandkerchief,60321.70000000007,64028.30000000005,65374.5,68048.0,74118.0,76479.70000000007,79632.20000000007,82579.0,87411.40000000002,91386.1000000001,94384.20000000007,98606.6000000001
BloodthirstyInstict,65736.1000000001,69683.90000000002,70910.70000000007,74430.1000000001,78488.1000000001,80997.1000000001,83343.30000000005,87231.40000000002,90090.40000000002,93956.40000000002,97642.70000000007,101744.90000000002
ChaosTalisman,69323.30000000005,71254.20000000007,73950.5,78423.30000000005,81244.40000000002,83988.1000000001,87368.0,91099.20000000007,95026.70000000007,99457.5,105988.70000000007,106775.90000000002
ChronoShard,59902.0,63999.60000000009,65500.70000000007,68330.40000000002,69993.30000000005,74934.0,76826.80000000005,81065.30000000005,84380.30000000005,87637.80000000005,93111.90000000002,94134.6000000001
ConvergenceOfFates,86245.70000000007,87334.40000000002,90482.6000000001,94181.20000000007,97027.30000000005,98727.6000000001,102343.90000000002,105770.80000000005,108588.80000000005,111962.90000000002,115112.90000000002,119464.20000000007
CradleOfAnguish,67442.6000000001,71587.80000000005,72544.0,75742.5,80509.1000000001,85420.6000000001,86352.6000000001,91700.6000000001,95214.0,99321.80000000005,102926.80000000005,106906.70000000007
DevilsaursBite,50879.70000000007,53012.0,54984.20000000007,56900.0,58709.40000000002,58500.20000000007,62813.10000000009,63968.20000000007,64752.70000000007,68279.1000000001,69893.90000000002,72757.1000000001
DraughtOfSouls,55976.90000000002,57951.80000000005,62539.90000000002,63936.30000000005,67648.20000000007,69553.30000000005,76425.6000000001,77482.5,81326.40000000002,85202.90000000002,89091.80000000005,93989.70000000007
EngineOfEradication,81041.6000000001,83196.0,87842.70000000007,88717.80000000005,92131.5,95057.80000000005,100705.1000000001,104329.1000000001,108225.1000000001,109265.0,116993.1000000001,121365.80000000005
EntwinedElementalFoci,71876.90000000002,74285.90000000002,76893.0,79946.20000000007,83928.5,85661.0,89298.40000000002,94054.20000000007,96374.70000000007,101497.5,104777.1000000001,109611.90000000002
EtherealUrn,78201.30000000005,79996.70000000007,82679.90000000002,85633.40000000002,89751.70000000007,92521.80000000005,97124.90000000002,100500.1000000001,102996.6000000001,109351.1000000001,113455.1000000001,115977.70000000007
EyeOfCommand,80373.5,83114.70000000007,86711.5,89015.5,92669.90000000002,95432.1000000001,99814.90000000002,104824.40000000002,108335.70000000007,111312.70000000007,116514.40000000002,121421.6000000001
EyeOfGuarm_Crit,69888.80000000005,73798.6000000001,75695.6000000001,79431.20000000007,82589.40000000002,85182.20000000007,87706.6000000001,92022.1000000001,95042.80000000005,99947.40000000002,104733.80000000005,108253.80000000005
EyeOfGuarm_Haste,63137.10000000009,64616.30000000005,67327.0,68857.40000000002,74389.40000000002,77800.5,79019.0,85056.30000000005,87752.40000000002,90864.1000000001,93263.0,96544.70000000007
EyeOfGuarm_Mastery,77497.1000000001,79422.40000000002,83201.1000000001,85430.30000000005,89250.30000000005,93872.80000000005,96623.6000000001,99707.70000000007,103623.70000000007,109049.30000000005,113153.6000000001,117595.80000000005
EyeOfGuarm_Versatility,69626.70000000007,72757.70000000007,75975.1000000001,79312.6000000001,80835.30000000005,85153.6000000001,88138.6000000001,92662.90000000002,94834.40000000002,100858.70000000007,102662.80000000005,108553.1000000001
FaultyCountermeasure,40839.90000000002,40602.40000000002,43661.0,45343.60000000009,46226.70000000007,47999.80000000005,49575.30000000005,51340.90000000002,53648.0,54968.60000000009,57470.10000000009,58805.70000000007
HornOfValor,56727.20000000007,60302.90000000002,61452.40000000002,63879.60000000009,65082.80000000005,68690.5,70780.80000000005,74506.30000000005,77238.80000000005,79163.20000000007,82695.80000000005,85956.1000000001
HungerOfThePack,72024.90000000002,73161.40000000002,76658.70000000007,79294.90000000002,83190.70000000007,84918.90000000002,88166.1000000001,92962.0,97573.30000000005,100022.0,103984.20000000007,109230.70000000007
InfernalCinders,57155.10000000009,59917.90000000002,61904.90000000002,64399.70000000007,66415.1000000001,68120.20000000007,71368.20000000007,73582.0,76897.40000000002,79782.30000000005,83007.70000000007,86279.40000000002
MarkOfDargrul,32924.30000000005,32694.800000000047,32327.400000000023,34970.20000000007,37267.40000000002,36681.10000000009,36921.20000000007,39385.10000000009,39019.70000000007,42299.90000000002,41710.0,43427.20000000007
MementoOfAngerboda,70811.6000000001,71208.1000000001,75779.30000000005,78482.80000000005,83299.1000000001,84778.40000000002,90063.80000000005,92866.40000000002,96605.0,101126.1000000001,104605.20000000007,109331.5
NaturesCall,41834.80000000005,43034.40000000002,43935.10000000009,44274.20000000007,45245.80000000005,47029.70000000007,46524.20000000007,47611.20000000007,48202.70000000007,50193.10000000009,52447.20000000007,51440.20000000007
NightbloomingFrond,78136.1000000001,79899.5,84776.20000000007,89481.70000000007,93838.5,97149.30000000005,101989.0,107249.70000000007,111582.6000000001,117231.6000000001,121772.30000000005,127764.6000000001
NightmareEggShell,60148.80000000005,61940.10000000009,65076.60000000009,68152.0,70981.90000000002,74421.70000000007,75777.0,81065.1000000001,84404.30000000005,85845.30000000005,91048.30000000005,95391.80000000005
RavagedSeedPod,24923.400000000023,24369.100000000093,25678.0,27153.0,27617.900000000023,28397.800000000047,29451.600000000093,30635.20000000007,29865.5,31472.900000000023,33018.90000000002,33815.70000000007
SixFeatherFan,67342.70000000007,70820.40000000002,73611.20000000007,77559.90000000002,81842.0,87358.90000000002,89270.70000000007,93911.70000000007,98461.0,102674.6000000001,106975.70000000007,113146.70000000007
SpecterOfBetrayal,83706.20000000007,87068.0,90588.30000000005,96963.20000000007,100689.80000000005,104655.40000000002,111459.1000000001,116458.6000000001,121994.30000000005,127370.0,133229.1000000001,140933.0
SpikedCounterweight,31418.20000000007,30432.400000000023,31594.600000000093,32398.100000000093,35005.70000000007,35097.40000000002,37163.40000000002,37041.30000000005,39785.60000000009,41171.10000000009,41113.0,41718.60000000009
SpontaneousAppendages,45533.10000000009,46008.70000000007,48447.70000000007,50238.70000000007,51673.90000000002,53113.60000000009,54929.5,56357.70000000007,58430.20000000007,59332.5,62260.10000000009,63772.90000000002
TemperedEggOfSerpentrix,57333.0,59595.70000000007,62908.0,67157.40000000002,69073.5,71787.1000000001,75428.40000000002,78496.90000000002,83628.70000000007,87077.40000000002,92417.80000000005,95035.40000000002
TerrorboundNexus,42085.80000000005,45139.5,44772.0,48637.60000000009,49007.0,50271.30000000005,51193.40000000002,53017.60000000009,54991.20000000007,56632.60000000009,57751.20000000007,60552.60000000009
