BlackPowder,6725.70000000007,"1",13058.400000000023,"2",20151.600000000093,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Fatebringer,9002.5,"1",18417.5,"2",28213.100000000093,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FatesThirst,7839.100000000093,"1",15847.70000000007,"2",23706.100000000093,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortuneStrikes,9590.70000000007,"1",18963.100000000093,"2",29038.300000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesBoon,8672.100000000093,"1",17788.5,"2",26532.70000000007,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesStrike,4746.5,"1",9887.100000000093,"2",14762.300000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Gunslinger,3746.70000000007,"1",8032.400000000023,"2",12159.70000000007,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Sabermetrics,5914.900000000023,"1",12205.100000000093,"2",19228.300000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeaponItemLevel,876.3000000000466,"1",1888.4000000000233,"2",2939.4000000000233,"3",3581.4000000000233,"4",5083.0,"5",6510.100000000093,"6",7594.5,"7",8356.800000000047,"8",9725.70000000007,"9",11194.5,"10",12066.600000000093,"11",12816.5,"12",14426.600000000093,"13",15356.400000000023,"14",16754.20000000007,"15",17969.600000000093,"16",19224.600000000093,"17",20511.300000000047,"18",22284.100000000093,"19",23027.900000000023,"20"
