DemonsKiss,5727.699999999953,"1",11336.300000000047,"2",16427.800000000047,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
EnergeticStabbing,11392.5,"1",21528.100000000093,"2",31422.40000000014,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesBite,4651.40000000014,"1",8781.100000000093,"2",12464.5,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Gutripper,14123.100000000093,"1",27458.199999999953,"2",41682.5,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
PrecisionStrike,7875.600000000093,"1",15367.0,"2",22071.40000000014,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SoulShadows,15807.699999999953,"1",35717.19999999995,"2",53599.30000000005,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
TheQuietKnife,7175.100000000093,"1",14071.699999999953,"2",21599.699999999953,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeakPoint,12966.40000000014,"1",25051.300000000047,"2",38124.0,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeaponItemLevel,2000.8000000000466,"1",3034.5,"2",4951.699999999953,"3",5626.0,"4",6542.5,"5",8311.199999999953,"6",10171.699999999953,"7",11010.40000000014,"8",12299.0,"9",14299.0,"10",15299.600000000093,"11",16687.100000000093,"12",18595.600000000093,"13",20022.40000000014,"14",21771.40000000014,"15",22952.699999999953,"16",24821.600000000093,"17",26071.600000000093,"18",27772.199999999953,"19",29181.600000000093,"20"
