DarkSorrows,8079.0701987252105,"1",16692.194741057698,"2",24708.120970673393,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeaponItemLevel,1334.1332948138006,"1",2668.2665896273684,"2",4002.399884441169,"3",5278.451232278021,"4",6554.50258011464,"5",7830.553927951492,"6",9348.195585380541,"7",10865.837242809823,"8",12383.478900238872,"9",13865.673947843723,"10",15347.868995448574,"11",16830.064043053426,"12",18279.934534712927,"13",19729.805026372196,"14",21179.675518031698,"15",22634.963338045636,"16",24090.251158059807,"17",25545.538978073746,"18",27142.58061627997,"19",28739.62225448643,"20",30336.663892692653,"21"
DemonsKiss,5324.142209547339,"1",10939.713176991325,"2",16449.0011129349,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MasterOfShadows,10761.650354634738,"1",21814.63884911337,"2",32513.80795617518,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
TheQuietKnife,6670.487107888097,"1",13354.71574858483,"2",20505.428048253758,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SoulShadows,12144.583706139121,"1",28305.62432576879,"2",42677.18823696021,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
TormentTheWeak,19275.235273862258,"1",38900.6570193551,"2",58625.30953934882,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Gutripper,13535.719997560605,"1",26736.467207204318,"2",40280.22776540415,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
FortunesBite,4118.8631601063535,"1",7845.950888945488,"2",12089.842707268894,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
PrecisionStrike,8191.4101566851605,"1",16330.086773924762,"2",24314.56801658729,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
EnergeticStabbing,10925.776728250552,"1",20810.046114018187,"2",28469.59455182543,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shocklight,10777.640387638006,"1",21555.97263691807,"2",32488.001881031785,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
InfusionOfLight,17973.35459074471,"1",36055.69085370819,"2",54180.9410777695,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
WeakPoint,13164.786471828353,"1",26337.76513870014,"2",39031.13449124317,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
Shadowbind,18484.528000203893,"1",36967.45054156729,"2",55051.98912754306,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
MurderousIntent,11403.995691307122,"1",22558.01172076608,"2",34608.25253343745,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
ChaoticDarkness,16416.95633812272,"1",32808.93842106289,"2",49603.638705530204,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
SecureInTheLight,18196.935683670454,"1",36345.32409410644,"2",54086.88232392445,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
LightSpeed,5236.650447872933,"1",9963.639904339798,"2",15246.082781743258,"3",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
